datetime,open,high,low,close,volume,close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-05-12,173.20000000,181.46000000,168.31000000,174.22000000,6245732.97700000,2025-05-12 23:59:59.999,1096750784.26202000,3870262,3195519.92000000,561439720.93346000,0
2025-05-13,174.22000000,184.83000000,166.18000000,183.75000000,4587043.39800000,2025-05-13 23:59:59.999,805977156.69272000,3136625,2392971.08200000,421207689.24207000,0
2025-05-14,183.75000000,184.88000000,173.23000000,176.64000000,3619155.25300000,2025-05-14 23:59:59.999,650301806.43098000,2715293,1741723.78100000,313165285.02280000,0
2025-05-15,176.63000000,178.33000000,166.70000000,169.16000000,3546037.72400000,2025-05-15 23:59:59.999,607575969.68482000,2756715,1722279.87100000,295111576.02623000,0
2025-05-16,169.16000000,174.21000000,166.36000000,167.40000000,2766386.67100000,2025-05-16 23:59:59.999,473923633.57258000,2033247,1376002.43700000,235827132.66055000,0
2025-05-17,167.40000000,169.99000000,164.01000000,165.94000000,2262121.70600000,2025-05-17 23:59:59.999,377239175.69118000,1819659,1080208.30500000,180205263.53402000,0
2025-05-18,165.94000000,176.77000000,164.54000000,173.30000000,3194610.93600000,2025-05-18 23:59:59.999,544510554.62809000,2251214,1562344.27500000,266283248.52070000,0
2025-05-19,173.30000000,173.94000000,159.44000000,166.86000000,4076352.74400000,2025-05-19 23:59:59.999,670683465.64664000,2778183,1997596.61000000,328971109.61293000,0
