datetime,open,high,low,close,volume
2025-05-01 04:00:00,5647.0,5653.25,5635.0,5644.75,27302
2025-05-01 08:00:00,5644.75,5662.25,5637.5,5654.75,54883
2025-05-01 12:00:00,5654.5,5682.5,5627.25,5645.0,543255
2025-05-01 16:00:00,5644.75,5668.25,5618.75,5625.0,537147
2025-05-01 20:00:00,5625.0,5639.0,5601.0,5611.75,91151
2025-05-02 00:00:00,5611.75,5672.5,5605.5,5667.75,54204
2025-05-02 04:00:00,5670.5,5671.75,5646.75,5648.25,38534
2025-05-02 08:00:00,5648.0,5657.0,5633.5,5643.25,51447
2025-05-02 12:00:00,5643.25,5704.75,5641.25,5703.0,523541
2025-05-02 16:00:00,5703.0,5724.75,5700.25,5705.75,583918
2025-05-02 20:00:00,5706.0,5714.5,5705.0,5710.5,53341
2025-05-04 20:00:00,5705.0,5705.25,5671.0,5678.0,17483
2025-05-05 00:00:00,5678.25,5683.0,5660.25,5669.5,29280
2025-05-05 04:00:00,5669.75,5680.5,5662.5,5670.75,24913
2025-05-05 08:00:00,5671.0,5675.5,5655.25,5660.5,40975
2025-05-05 12:00:00,5660.5,5692.25,5655.25,5689.0,393720
2025-05-05 16:00:00,5689.0,5706.25,5669.25,5674.5,402439
2025-05-05 20:00:00,5674.5,5675.25,5664.0,5666.5,48059
2025-05-06 00:00:00,5666.5,5671.5,5652.0,5662.75,19504
2025-05-06 04:00:00,5662.5,5662.5,5640.75,5641.75,24521
2025-05-06 08:00:00,5641.75,5643.25,5616.5,5625.5,74774
2025-05-06 12:00:00,5625.5,5657.5,5607.0,5641.5,462346
2025-05-06 16:00:00,5641.25,5671.75,5620.25,5625.5,596189
2025-05-06 20:00:00,5626.0,5689.75,5605.0,5671.75,73083
2025-05-07 00:00:00,5671.5,5681.5,5652.5,5659.0,30736
2025-05-07 04:00:00,5662.0,5666.25,5646.25,5659.0,24975
2025-05-07 08:00:00,5659.0,5667.75,5651.25,5659.5,34149
2025-05-07 12:00:00,5659.5,5660.25,5620.0,5636.0,418839
2025-05-07 16:00:00,5636.0,5675.0,5596.0,5648.75,719911
2025-05-07 20:00:00,5648.75,5661.0,5636.5,5645.75,53769
2025-05-08 00:00:00,5646.0,5697.75,5641.25,5696.75,44228
2025-05-09 04:00:00,5691.0,5698.25,5683.5,5688.75,22767
2025-05-09 08:00:00,5689.25,5715.25,5676.0,5696.75,66524
2025-05-09 12:00:00,5696.5,5710.75,5662.5,5690.75,414574
2025-05-09 16:00:00,5690.75,5694.0,5663.0,5677.75,398979
2025-05-09 20:00:00,5678.0,5684.0,5674.25,5684.0,40998
2025-05-11 20:00:00,5761.0,5768.5,5734.25,5745.75,33428
2025-05-12 00:00:00,5745.5,5761.0,5743.5,5760.25,26636
2025-05-12 04:00:00,5760.25,5853.75,5758.75,5820.5,112952
2025-05-12 08:00:00,5820.75,5865.75,5815.25,5846.5,162204
2025-05-12 12:00:00,5846.25,5862.0,5807.25,5817.5,632799
2025-05-12 16:00:00,5817.75,5866.25,5815.75,5864.5,625249
2025-05-12 20:00:00,5864.25,5876.25,5856.75,5856.75,82564
2025-05-13 00:00:00,5856.75,5856.75,5841.75,5842.75,27635
2025-05-13 04:00:00,5841.75,5851.0,5835.75,5841.0,34489
2025-05-13 08:00:00,5841.25,5857.25,5837.5,5856.25,50253
2025-05-13 12:00:00,5856.25,5920.25,5854.25,5912.25,564264
2025-05-13 16:00:00,5912.25,5927.0,5903.5,5909.25,483476
2025-05-13 20:00:00,5902.0,5909.5,5899.5,5907.75,100105
2025-05-14 00:00:00,5907.5,5908.75,5898.5,5905.5,22167
2025-05-14 04:00:00,5903.75,5917.75,5903.5,5909.75,28551
2025-05-14 08:00:00,5909.5,5922.5,5896.25,5915.75,63926
2025-05-14 12:00:00,5915.5,5925.0,5892.5,5915.25,467621
2025-05-14 16:00:00,5915.25,5921.0,5890.0,5909.75,509905
2025-05-14 20:00:00,5909.5,5911.25,5892.25,5896.75,52315
2025-05-15 00:00:00,5896.5,5903.0,5894.5,5898.0,17963
2025-05-16 04:00:00,5934.0,5945.75,5927.25,5944.25,16976
2025-05-16 08:00:00,5944.0,5956.5,5943.0,5954.75,40242
2025-05-16 12:00:00,5954.75,5958.0,5924.75,5942.5,450120
2025-05-16 16:00:00,5942.25,5977.5,5941.0,5975.25,479735
2025-05-16 20:00:00,5975.0,5975.5,5938.5,5948.5,62709
2025-05-18 20:00:00,5930.25,5948.0,5920.0,5940.5,20324
2025-05-19 00:00:00,5940.75,5941.25,5909.75,5911.5,35294
