datetime,open,high,low,close,volume
2025-05-01 04:00:00,41014.0,41058.0,40934.0,40969.0,3292
2025-05-01 08:00:00,40969.0,41140.0,40927.0,41094.0,8394
2025-05-01 12:00:00,41090.0,41222.0,40879.0,41000.0,33758
2025-05-01 16:00:00,40999.0,41110.0,40825.0,40873.0,22666
2025-05-01 20:00:00,40868.0,40943.0,40736.0,40828.0,3843
2025-05-02 00:00:00,40830.0,41256.0,40806.0,41211.0,5977
2025-05-02 04:00:00,41213.0,41254.0,41102.0,41107.0,4108
2025-05-02 08:00:00,41108.0,41127.0,40971.0,41033.0,5906
2025-05-02 12:00:00,41032.0,41378.0,41022.0,41356.0,33380
2025-05-02 16:00:00,41360.0,41506.0,41348.0,41409.0,26643
2025-05-02 20:00:00,41411.0,41458.0,41403.0,41436.0,1672
2025-05-04 20:00:00,41405.0,41405.0,41185.0,41232.0,1909
2025-05-05 00:00:00,41231.0,41250.0,41121.0,41160.0,3624
2025-05-05 04:00:00,41164.0,41228.0,41110.0,41190.0,4282
2025-05-05 08:00:00,41186.0,41222.0,41103.0,41157.0,5720
2025-05-05 12:00:00,41160.0,41494.0,41141.0,41486.0,29519
2025-05-05 16:00:00,41488.0,41554.0,41307.0,41336.0,19322
2025-05-05 20:00:00,41337.0,41349.0,41294.0,41310.0,2247
2025-05-06 00:00:00,41309.0,41340.0,41253.0,41300.0,2529
2025-05-06 04:00:00,41302.0,41306.0,41163.0,41166.0,2904
2025-05-06 08:00:00,41164.0,41164.0,40988.0,41038.0,7028
2025-05-06 12:00:00,41039.0,41198.0,40845.0,41071.0,32230
2025-05-06 16:00:00,41069.0,41278.0,40882.0,40915.0,24521
2025-05-06 20:00:00,40915.0,41334.0,40764.0,41194.0,4542
2025-05-07 00:00:00,41195.0,41263.0,41105.0,41144.0,4191
2025-05-07 04:00:00,41144.0,41186.0,41070.0,41135.0,3631
2025-05-07 08:00:00,41133.0,41234.0,41096.0,41184.0,8519
2025-05-07 12:00:00,41185.0,41192.0,41025.0,41179.0,24163
2025-05-07 16:00:00,41180.0,41375.0,40909.0,41197.0,34012
2025-05-07 20:00:00,41198.0,41259.0,41113.0,41166.0,4853
2025-05-08 00:00:00,41166.0,41457.0,41133.0,41450.0,5961
2025-05-09 04:00:00,41484.0,41500.0,41415.0,41438.0,3280
2025-05-09 08:00:00,41437.0,41622.0,41358.0,41519.0,8640
2025-05-09 12:00:00,41515.0,41618.0,41299.0,41425.0,28794
2025-05-09 16:00:00,41426.0,41437.0,41225.0,41319.0,19399
2025-05-09 20:00:00,41319.0,41377.0,41305.0,41376.0,2080
2025-05-11 20:00:00,41846.0,41922.0,41675.0,41727.0,3087
2025-05-12 00:00:00,41728.0,41791.0,41716.0,41789.0,3390
2025-05-12 04:00:00,41785.0,42340.0,41747.0,42116.0,9081
2025-05-12 08:00:00,42120.0,42408.0,42089.0,42321.0,13031
2025-05-12 12:00:00,42321.0,42456.0,42194.0,42199.0,30913
2025-05-12 16:00:00,42199.0,42504.0,42182.0,42493.0,25077
2025-05-12 20:00:00,42490.0,42563.0,42445.0,42447.0,3670
2025-05-13 00:00:00,42446.0,42455.0,42381.0,42386.0,3168
2025-05-13 04:00:00,42383.0,42431.0,42344.0,42375.0,3417
2025-05-13 08:00:00,42377.0,42467.0,42224.0,42271.0,13256
2025-05-13 12:00:00,42274.0,42469.0,42263.0,42340.0,29293
2025-05-13 16:00:00,42338.0,42419.0,42225.0,42249.0,16569
2025-05-13 20:00:00,42218.0,42282.0,42206.0,42259.0,4630
2025-05-14 00:00:00,42259.0,42265.0,42201.0,42241.0,2754
2025-05-14 04:00:00,42241.0,42288.0,42212.0,42263.0,3261
2025-05-14 08:00:00,42265.0,42291.0,42165.0,42240.0,6273
2025-05-14 12:00:00,42239.0,42338.0,42092.0,42232.0,26123
2025-05-14 16:00:00,42227.0,42260.0,42027.0,42123.0,21576
2025-05-14 20:00:00,42125.0,42151.0,41899.0,41928.0,5675
2025-05-15 00:00:00,41927.0,41979.0,41922.0,41961.0,2706
2025-05-16 04:00:00,42392.0,42483.0,42384.0,42481.0,2427
2025-05-16 08:00:00,42482.0,42561.0,42478.0,42552.0,5134
2025-05-16 12:00:00,42551.0,42553.0,42333.0,42420.0,23695
2025-05-16 16:00:00,42416.0,42763.0,42409.0,42738.0,20605
2025-05-16 20:00:00,42736.0,42741.0,42474.0,42535.0,2864
2025-05-18 20:00:00,42472.0,42528.0,42360.0,42479.0,1576
2025-05-19 00:00:00,42482.0,42546.0,42400.0,42405.0,3303
