datetime,open,high,low,close,volume,close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-05-12,2514.58000000,2624.00000000,2406.63000000,2495.47000000,1068680.94330000,2025-05-12 23:59:59.999,2694150708.64276100,5441783,534397.32040000,1347640836.76613100,0
2025-05-13,2495.48000000,2738.50000000,2415.30000000,2679.71000000,1031355.64650000,2025-05-13 23:59:59.999,2653880363.30538100,4666012,569632.76620000,1468803335.98828900,0
2025-05-14,2679.71000000,2725.99000000,2547.26000000,2609.74000000,830047.11220000,2025-05-14 23:59:59.999,2183890526.34022800,4181188,413256.84190000,1088633834.58473200,0
2025-05-15,2609.75000000,2647.03000000,2476.03000000,2548.69000000,768954.03320000,2025-05-15 23:59:59.999,1963827790.23660200,4305508,396304.51570000,1012773316.79760300,0
2025-05-16,2548.70000000,2649.31000000,2529.40000000,2537.12000000,605953.69190000,2025-05-16 23:59:59.999,1568128704.04634500,3310498,323624.70410000,837990689.56693800,0
2025-05-17,2537.13000000,2538.16000000,2446.42000000,2475.08000000,494333.27820000,2025-05-17 23:59:59.999,1227578098.31878000,2950197,227882.84550000,566013389.00904200,0
2025-05-18,2475.09000000,2587.61000000,2323.21000000,2497.78000000,810103.18510000,2025-05-18 23:59:59.999,2001441345.43429700,3416878,400896.36800000,990832542.38212900,0
2025-05-19,2497.78000000,2547.36000000,2348.38000000,2528.14000000,861747.52300000,2025-05-19 23:59:59.999,2109843607.57332400,4757453,431712.84650000,1057907975.58555100,0
