datetime,open,high,low,close,volume
2025-05-01,1968.300048828125,1999.0,1959.199951171875,1982.0,208136
2025-05-02,1980.300048828125,2034.300048828125,1979.5999755859373,2026.800048828125,184587
2025-05-05,2026.800048828125,2026.9000244140625,2002.300048828125,2010.9000244140625,133042
2025-05-06,2010.9000244140625,2012.0,1977.4000244140625,1988.9000244140625,154421
2025-05-07,1981.9000244140625,2013.0,1981.0999755859373,1995.300048828125,175411
2025-05-08,1996.800048828125,2048.5,1993.5999755859373,2033.300048828125,185682
2025-05-09,2031.0,2043.5,2019.9000244140625,2028.800048828125,153833
2025-05-12,2074.39990234375,2139.60009765625,2053.800048828125,2100.300048828125,267790
2025-05-13,2102.89990234375,2120.0,2086.300048828125,2108.300048828125,145873
2025-05-14,2107.0,2109.39990234375,2085.60009765625,2089.199951171875,148960
2025-05-15,2088.699951171875,2105.89990234375,2074.300048828125,2101.39990234375,138525
2025-05-16,2105.800048828125,2121.60009765625,2097.60009765625,2119.39990234375,147486
