datetime,open,high,low,close,volume
2025-05-01 04:00:00,19956.5,19958.25,19934.25,19941.5,0
2025-05-01 05:00:00,19941.75,19974.0,19918.25,19921.5,4303
2025-05-01 06:00:00,19922.25,19948.5,19915.25,19922.0,4461
2025-05-01 07:00:00,19922.5,19976.5,19901.25,19956.25,6631
2025-05-01 08:00:00,19955.75,19987.75,19931.5,19984.0,7442
2025-05-01 09:00:00,19984.5,20023.5,19973.0,20017.75,7494
2025-05-01 10:00:00,20017.0,20027.5,19983.0,20001.5,7999
2025-05-01 11:00:00,20001.75,20027.0,19980.5,20010.0,9407
2025-05-01 12:00:00,20008.75,20035.75,19949.5,19953.5,16754
2025-05-01 13:00:00,19954.0,19996.25,19860.0,19860.0,76478
2025-05-01 14:00:00,19877.0,20073.5,19866.0,20072.75,81460
2025-05-01 15:00:00,20073.25,20125.75,19933.0,19962.0,72522
2025-05-01 16:00:00,19963.0,19999.5,19910.0,19942.75,57576
2025-05-01 17:00:00,19942.25,20029.0,19939.0,19982.0,43273
2025-05-01 18:00:00,19982.0,20049.25,19976.5,20009.0,38420
2025-05-01 19:00:00,20009.0,20022.5,19857.75,19878.0,67979
2025-05-01 20:00:00,19878.25,19923.0,19757.25,19799.0,30804
2025-05-01 22:00:00,19782.5,19797.25,19749.5,19788.5,0
2025-05-01 23:00:00,19788.0,19826.0,19778.0,19789.5,4244
2025-05-02 00:00:00,19790.0,19968.75,19755.0,19943.25,15412
2025-05-02 01:00:00,19941.75,19981.25,19915.25,19928.75,9413
2025-05-02 02:00:00,19928.5,19972.75,19906.75,19959.0,5057
2025-05-02 03:00:00,19959.0,19987.0,19952.5,19977.0,3036
2025-05-02 04:00:00,19993.5,19997.25,19965.75,19985.0,4026
2025-05-02 05:00:00,19986.0,19989.0,19940.5,19950.5,3853
2025-05-02 06:00:00,19948.75,19948.75,19883.25,19930.25,7171
2025-05-02 07:00:00,19930.75,19959.25,19901.0,19903.0,8882
2025-05-02 08:00:00,19902.0,19949.5,19867.0,19870.25,8397
2025-05-02 09:00:00,19869.0,19934.0,19864.0,19918.5,6168
2025-05-02 10:00:00,19919.5,19956.0,19909.5,19932.0,6297
2025-05-02 11:00:00,19932.0,19958.0,19901.5,19917.75,7771
2025-05-02 12:00:00,19918.25,20105.5,19911.0,20095.25,27953
2025-05-02 13:00:00,20095.75,20141.25,20020.0,20073.0,72341
2025-05-02 14:00:00,20073.25,20180.5,20062.0,20166.0,67007
2025-05-02 15:00:00,20166.0,20207.0,20127.25,20197.25,47246
2025-05-02 16:00:00,20197.0,20266.0,20192.0,20241.75,51293
2025-05-02 17:00:00,20242.0,20254.5,20196.25,20226.0,36755
2025-05-02 18:00:00,20225.75,20276.75,20198.75,20221.25,32956
2025-05-02 19:00:00,20220.75,20235.5,20152.25,20185.5,64478
2025-05-02 20:00:00,20186.0,20225.0,20177.5,20204.5,14117
2025-05-04 22:00:00,20181.5,20201.75,20108.25,20115.0,5496
2025-05-04 23:00:00,20113.75,20122.25,20052.5,20085.0,7094
2025-05-05 00:00:00,20084.75,20111.5,20067.75,20104.0,5960
2025-05-05 01:00:00,20102.5,20103.0,19991.5,20004.0,9383
2025-05-05 02:00:00,20003.75,20050.25,19995.25,20035.25,5343
2025-05-05 03:00:00,20035.25,20073.75,20021.75,20056.5,5014
2025-05-05 04:00:00,20056.5,20059.5,20017.0,20036.5,4521
2025-05-05 05:00:00,20037.75,20072.75,20037.75,20062.75,3539
2025-05-05 06:00:00,20062.0,20098.75,20060.0,20061.75,5144
2025-05-05 07:00:00,20062.25,20070.0,20037.0,20057.25,6280
2025-05-05 08:00:00,20058.0,20077.75,19977.25,20000.75,8692
2025-05-05 09:00:00,20000.5,20028.25,19982.75,20011.5,6597
2025-05-05 10:00:00,20012.0,20020.5,19981.5,20010.0,5980
2025-05-05 11:00:00,20011.0,20019.75,19966.0,19980.5,8536
2025-05-05 12:00:00,19980.75,20012.25,19970.5,20004.75,9625
2025-05-05 13:00:00,20004.25,20070.75,19985.25,20051.25,48934
2025-05-05 14:00:00,20059.25,20115.25,20009.0,20105.0,67204
2025-05-05 15:00:00,20103.75,20124.0,20065.5,20102.0,40850
2025-05-05 16:00:00,20102.25,20146.75,20094.5,20134.25,27860
2025-05-05 17:00:00,20134.0,20156.25,20106.25,20143.75,26138
2025-05-05 18:00:00,20144.0,20191.5,20138.25,20151.5,29922
2025-05-05 19:00:00,20152.0,20155.0,20044.75,20065.5,51027
2025-05-05 20:00:00,20065.75,20070.5,20002.25,20042.25,18453
2025-05-05 22:00:00,20014.25,20036.75,20007.0,20017.75,0
2025-05-05 23:00:00,20016.5,20035.25,20005.0,20008.25,3213
2025-05-06 00:00:00,20008.75,20030.5,19975.25,19992.75,5181
2025-05-06 01:00:00,19993.75,20004.25,19952.5,19958.25,6063
2025-05-06 02:00:00,19959.0,19971.25,19937.0,19955.0,5297
2025-05-06 03:00:00,19955.25,19988.5,19932.25,19987.75,3719
2025-05-06 04:00:00,19985.5,19986.5,19953.25,19973.25,2366
2025-05-06 05:00:00,19973.25,19976.25,19913.0,19923.0,3965
2025-05-06 06:00:00,19922.5,19965.25,19919.25,19961.25,4857
2025-05-06 07:00:00,19962.0,19974.75,19893.5,19902.25,10052
2025-05-06 08:00:00,19902.5,19910.0,19832.0,19873.75,13492
2025-05-06 09:00:00,19873.75,19875.75,19824.25,19866.5,9513
2025-05-06 10:00:00,19866.0,19893.25,19852.25,19891.75,6508
2025-05-06 11:00:00,19892.0,19908.25,19806.0,19840.0,13514
2025-05-06 12:00:00,19840.25,19854.75,19803.0,19840.5,12122
2025-05-06 13:00:00,19840.5,19864.0,19747.0,19757.75,66974
