datetime,open,high,low,close,volume
2025-05-01 04:00:00,1973.9000244140625,1974.5999755859373,1972.4000244140625,1973.800048828125,0
2025-05-01 05:00:00,1973.800048828125,1977.0999755859373,1972.5999755859373,1973.0999755859373,429
2025-05-01 06:00:00,1973.199951171875,1975.800048828125,1972.4000244140625,1972.699951171875,668
2025-05-01 07:00:00,1972.5999755859373,1976.300048828125,1970.5999755859373,1974.0,1464
2025-05-01 08:00:00,1973.9000244140625,1977.0999755859373,1972.0,1976.4000244140625,1121
2025-05-01 09:00:00,1976.5,1980.5,1975.699951171875,1979.800048828125,1725
2025-05-01 10:00:00,1979.5999755859373,1981.5,1975.300048828125,1977.199951171875,1641
2025-05-01 11:00:00,1977.300048828125,1980.4000244140625,1974.5,1979.5,3147
2025-05-01 12:00:00,1979.300048828125,1982.5999755859373,1967.5999755859373,1967.699951171875,8460
2025-05-01 13:00:00,1967.5999755859373,1982.699951171875,1959.199951171875,1971.300048828125,32948
2025-05-01 14:00:00,1974.0,1998.0,1971.300048828125,1997.699951171875,34205
2025-05-01 15:00:00,1997.5999755859373,1999.0,1978.5999755859373,1980.0999755859373,22190
2025-05-01 16:00:00,1980.0999755859373,1982.5,1973.9000244140625,1979.0999755859373,16699
2025-05-01 17:00:00,1979.0,1988.800048828125,1978.800048828125,1979.9000244140625,11015
2025-05-01 18:00:00,1980.0,1991.5999755859373,1979.4000244140625,1990.800048828125,13188
2025-05-01 19:00:00,1990.699951171875,1996.699951171875,1980.199951171875,1983.0999755859373,33075
2025-05-01 20:00:00,1983.199951171875,1986.699951171875,1975.5,1983.0,13015
2025-05-01 22:00:00,1980.300048828125,1984.5,1979.5999755859373,1982.300048828125,0
2025-05-01 23:00:00,1982.5999755859373,1984.699951171875,1980.699951171875,1982.9000244140625,522
2025-05-02 00:00:00,1982.699951171875,2005.9000244140625,1981.5,2005.0,3243
2025-05-02 01:00:00,2004.699951171875,2012.4000244140625,2003.5999755859373,2010.800048828125,2496
2025-05-02 02:00:00,2010.5999755859373,2015.5999755859373,2009.0,2013.4000244140625,1818
2025-05-02 03:00:00,2013.199951171875,2015.300048828125,2013.0999755859373,2014.4000244140625,394
2025-05-02 04:00:00,2014.199951171875,2015.800048828125,2011.9000244140625,2013.5,1219
2025-05-02 05:00:00,2013.699951171875,2014.0999755859373,2006.0999755859373,2008.0999755859373,1551
2025-05-02 06:00:00,2007.9000244140625,2009.199951171875,2005.4000244140625,2008.0,1457
2025-05-02 07:00:00,2007.9000244140625,2011.699951171875,2007.300048828125,2007.4000244140625,1924
2025-05-02 08:00:00,2007.4000244140625,2007.5,1997.800048828125,1997.800048828125,2975
2025-05-02 09:00:00,1998.0,2002.4000244140625,1996.5,2001.0999755859373,1906
2025-05-02 10:00:00,2001.0,2002.5999755859373,1998.800048828125,2002.0,1613
2025-05-02 11:00:00,2002.0,2003.199951171875,1998.0999755859373,1999.0,2622
2025-05-02 12:00:00,1999.0,2016.4000244140625,1997.0999755859373,2013.5,10149
2025-05-02 13:00:00,2013.5999755859373,2015.699951171875,2001.4000244140625,2007.0999755859373,28532
2025-05-02 14:00:00,2007.0,2020.300048828125,2004.800048828125,2018.5,20300
2025-05-02 15:00:00,2018.5999755859373,2023.300048828125,2013.300048828125,2021.5999755859373,15071
2025-05-02 16:00:00,2021.800048828125,2034.300048828125,2021.5999755859373,2030.699951171875,20087
2025-05-02 17:00:00,2030.800048828125,2032.5999755859373,2026.699951171875,2031.0999755859373,9916
2025-05-02 18:00:00,2031.0,2034.300048828125,2026.300048828125,2028.199951171875,10568
2025-05-02 19:00:00,2028.0999755859373,2031.5999755859373,2025.4000244140625,2026.4000244140625,33070
2025-05-02 20:00:00,2026.5,2029.300048828125,2025.5999755859373,2028.300048828125,7295
2025-05-04 22:00:00,2026.800048828125,2026.800048828125,2017.199951171875,2018.0999755859373,1061
2025-05-04 23:00:00,2018.0999755859373,2018.9000244140625,2012.9000244140625,2014.0,864
2025-05-05 00:00:00,2014.0999755859373,2015.0,2011.5,2012.300048828125,943
2025-05-05 01:00:00,2012.4000244140625,2012.4000244140625,2003.699951171875,2004.0,1187
2025-05-05 02:00:00,2003.9000244140625,2006.4000244140625,2003.300048828125,2005.800048828125,670
2025-05-05 03:00:00,2005.800048828125,2007.0,2004.4000244140625,2006.5,344
