weekday,hour,avg_vol,freq
4,19,0.28721153846153846,30m
4,20,0.29500000000000015,30m
4,21,0.2798076923076923,30m
4,22,0.25865384615384596,30m
4,23,0.26624999999999993,30m
5,0,0.2989423076923078,30m
5,1,0.3074038461538465,30m
5,2,0.2520192307692307,30m
5,3,0.23682692307692296,30m
5,4,0.23692307692307693,30m
5,5,0.23951923076923112,30m
5,6,0.2272115384615384,30m
5,7,0.22336538461538472,30m
5,8,0.2300000000000003,30m
5,9,0.22298076923076934,30m
5,10,0.23432692307692282,30m
5,11,0.2385576923076924,30m
5,12,0.2605769230769229,30m
5,13,0.2875000000000002,30m
5,14,0.2897115384615385,30m
5,15,0.3174038461538462,30m
5,16,0.32538461538461544,30m
5,17,0.30307692307692313,30m
5,18,0.2556730769230769,30m
5,19,0.25865384615384623,30m
5,20,0.3130769230769228,30m
5,21,0.2670192307692306,30m
5,22,0.24538461538461498,30m
5,23,0.2325961538461539,30m
6,0,0.27913461538461526,30m
6,1,0.2886538461538468,30m
6,2,0.2734615384615388,30m
6,3,0.2577884615384616,30m
6,4,0.2625961538461541,30m
6,5,0.23278846153846183,30m
6,6,0.2335576923076924,30m
6,7,0.23432692307692313,30m
6,8,0.24682692307692336,30m
6,9,0.24711538461538443,30m
6,10,0.22298076923076932,30m
6,11,0.2379807692307693,30m
6,12,0.26980769230769186,30m
6,13,0.30461538461538445,30m
6,14,0.3199038461538463,30m
6,15,0.31278846153846135,30m
6,16,0.3156730769230766,30m
6,17,0.3040384615384618,30m
6,18,0.2899999999999999,30m
6,19,0.2664423076923078,30m
6,20,0.2801923076923077,30m
6,21,0.3381730769230771,30m
6,22,0.3873076923076922,30m
6,23,0.3280769230769231,30m
0,0,0.28457547169811326,15m
0,1,0.2899528301886792,15m
0,2,0.2602358490566039,15m
0,3,0.25495283018867937,15m
0,4,0.22542452830188683,15m
0,5,0.23066037735849065,15m
0,6,0.26400943396226423,15m
0,7,0.2617924528301888,15m
0,8,0.28292452830188675,15m
0,9,0.2641037735849053,15m
0,10,0.230188679245283,15m
0,11,0.2231132075471699,15m
0,12,0.2491509433962262,15m
0,13,0.2906132075471698,15m
0,14,0.3474999999999998,15m
0,15,0.3100471698113209,15m
0,16,0.29839622641509445,15m
0,17,0.2969811320754718,15m
0,18,0.23509433962264145,15m
0,19,0.23608490566037735,15m
0,20,0.256556603773585,15m
0,21,0.27504716981132066,15m
0,22,0.2565094339622643,15m
0,23,0.2149056603773587,15m
1,0,0.2792452830188679,15m
1,1,0.28254716981132083,15m
1,2,0.237924528301887,15m
1,3,0.21202830188679261,15m
1,4,0.21452830188679248,15m
1,5,0.21344339622641495,15m
1,6,0.21033018867924516,15m
1,7,0.21146226415094352,15m
1,8,0.23212264150943393,15m
1,9,0.2234905660377359,15m
1,10,0.23033018867924535,15m
1,11,0.22537735849056603,15m
1,12,0.24051886792452834,15m
1,13,0.3152830188679248,15m
1,14,0.3624999999999998,15m
1,15,0.33301886792452856,15m
1,16,0.3015566037735847,15m
1,17,0.25745283018867904,15m
1,18,0.23075471698113215,15m
1,19,0.2233962264150943,15m
1,20,0.22495283018867931,15m
1,21,0.2113207547169813,15m
1,22,0.2029716981132076,15m
1,23,0.1781990521327016,15m
2,0,0.24918269230769236,15m
2,1,0.26394230769230764,15m
2,2,0.2230769230769229,15m
2,3,0.20221153846153858,15m
2,4,0.2069711538461538,15m
2,5,0.18783653846153855,15m
2,6,0.2080288461538464,15m
2,7,0.2101442307692306,15m
2,8,0.21668269230769255,15m
2,9,0.20701923076923084,15m
2,10,0.19658653846153853,15m
2,11,0.19562499999999988,15m
2,12,0.2542307692307691,15m
2,13,0.2881250000000002,15m
2,14,0.3124999999999999,15m
2,15,0.2711538461538463,15m
2,16,0.2803846153846153,15m
2,17,0.23788461538461533,15m
2,18,0.25312499999999993,15m
2,19,0.26129807692307694,15m
2,20,0.2514423076923078,15m
2,21,0.21264423076923084,15m
2,22,0.2052884615384613,15m
2,23,0.16923076923076905,15m
3,0,0.2286057692307693,15m
3,1,0.24759615384615413,15m
3,2,0.23850961538461532,15m
3,3,0.1953365384615386,15m
3,4,0.19447115384615365,15m
3,5,0.17576923076923082,15m
3,6,0.18615384615384595,15m
3,7,0.17995192307692284,15m
3,8,0.19716346153846154,15m
3,9,0.18682692307692303,15m
3,10,0.1941826923076923,15m
3,11,0.18677884615384605,15m
3,12,0.2397115384615385,15m
3,13,0.29956730769230744,15m
3,14,0.310673076923077,15m
3,15,0.28480769230769243,15m
3,16,0.25389423076923073,15m
3,17,0.22336538461538472,15m
3,18,0.22062500000000018,15m
3,19,0.2121634615384613,15m
3,20,0.23245192307692292,15m
3,21,0.1920673076923075,15m
3,22,0.2011057692307694,15m
3,23,0.17100961538461545,15m
4,0,0.22634615384615392,15m
4,1,0.23951923076923093,15m
4,2,0.22230769230769235,15m
4,3,0.18192307692307705,15m
4,4,0.18057692307692294,15m
4,5,0.18365384615384642,15m
4,6,0.20519230769230787,15m
4,7,0.21475961538461513,15m
4,8,0.22288461538461515,15m
4,9,0.20831730769230783,15m
4,10,0.2027403846153844,15m
4,11,0.18716346153846178,15m
4,12,0.2467307692307694,15m
4,13,0.2915865384615386,15m
4,14,0.3096634615384615,15m
4,15,0.2983653846153847,15m
4,16,0.2639903846153847,15m
4,17,0.25461538461538485,15m
4,18,0.26673076923076927,15m
4,19,0.20562500000000009,15m
4,20,0.19899038461538468,15m
4,21,0.1913461538461539,15m
4,22,0.1811538461538462,15m
4,23,0.1829326923076925,15m
5,0,0.21360576923076932,15m
5,1,0.21245192307692326,15m
5,2,0.1732692307692308,15m
5,3,0.16567307692307695,15m
5,4,0.16860576923076914,15m
5,5,0.1633653846153847,15m
5,6,0.16365384615384626,15m
5,7,0.15427884615384618,15m
5,8,0.16264423076923076,15m
5,9,0.15889423076923082,15m
5,10,0.16052884615384616,15m
5,11,0.16341346153846137,15m
5,12,0.18206730769230764,15m
5,13,0.19418269230769272,15m
5,14,0.1993749999999999,15m
5,15,0.2178846153846157,15m
5,16,0.222355769230769,15m
5,17,0.21466346153846166,15m
5,18,0.17711538461538437,15m
5,19,0.17855769230769247,15m
5,20,0.21798076923076917,15m
5,21,0.18379807692307681,15m
5,22,0.17658653846153835,15m
5,23,0.16331730769230768,15m
6,0,0.19961538461538472,15m
6,1,0.1985576923076927,15m
6,2,0.19221153846153863,15m
6,3,0.18129807692307695,15m
6,4,0.1809134615384618,15m
6,5,0.17187500000000014,15m
6,6,0.16259615384615395,15m
6,7,0.161923076923077,15m
6,8,0.16947115384615405,15m
6,9,0.1729807692307691,15m
6,10,0.15990384615384617,15m
6,11,0.168846153846154,15m
6,12,0.19326923076923058,15m
6,13,0.20009615384615387,15m
6,14,0.21879807692307696,15m
6,15,0.21610576923076924,15m
6,16,0.2223557692307692,15m
6,17,0.21182692307692308,15m
6,18,0.20269230769230767,15m
6,19,0.1836057692307693,15m
6,20,0.1960096153846155,15m
6,21,0.22485576923076928,15m
6,22,0.26375,15m
6,23,0.22850961538461545,15m
0,0,0.1576729559748429,5m
0,1,0.15938679245283005,5m
0,2,0.1420125786163522,5m
0,3,0.13402515723270433,5m
0,4,0.12165094339622633,5m
0,5,0.12503144654088053,5m
0,6,0.14095911949685536,5m
0,7,0.14375786163522017,5m
0,8,0.1528459119496856,5m
0,9,0.1431603773584905,5m
0,10,0.12801886792452832,5m
0,11,0.12369496855345906,5m
0,12,0.13636792452830182,5m
0,13,0.16216981132075475,5m
0,14,0.18751572327044014,5m
0,15,0.17844339622641522,5m
0,16,0.16737421383647788,5m
0,17,0.1601886792452831,5m
0,18,0.1317767295597484,5m
0,19,0.13261006289308175,5m
0,20,0.13716981132075456,5m
0,21,0.1502672955974841,5m
0,22,0.13817610062893093,5m
0,23,0.11668238993710713,5m
1,0,0.155251572327044,5m
1,1,0.15058176100628937,5m
1,2,0.1314465408805032,5m
1,3,0.11795597484276733,5m
1,4,0.11860062893081776,5m
1,5,0.11803459119496842,5m
1,6,0.11292452830188666,5m
1,7,0.11885220125786168,5m
1,8,0.12729559748427674,5m
1,9,0.12078616352201266,5m
1,10,0.12853773584905664,5m
1,11,0.1241981132075472,5m
1,12,0.1325314465408806,5m
1,13,0.1734905660377359,5m
1,14,0.20133647798742127,5m
1,15,0.1822327044025158,5m
1,16,0.165691823899371,5m
1,17,0.14237421383647797,5m
1,18,0.12816037735849062,5m
1,19,0.12545597484276724,5m
1,20,0.1259591194968555,5m
1,21,0.11284591194968555,5m
1,22,0.11051886792452827,5m
1,23,0.09841772151898738,5m
2,0,0.13871794871794882,5m
2,1,0.14317307692307688,5m
2,2,0.1203205128205128,5m
2,3,0.11261217948717955,5m
2,4,0.11459935897435891,5m
2,5,0.10217948717948722,5m
2,6,0.11334935897435909,5m
2,7,0.11580128205128193,5m
2,8,0.12022435897435911,5m
2,9,0.11173076923076916,5m
2,10,0.10783653846153843,5m
2,11,0.11068910256410251,5m
2,12,0.14001602564102555,5m
2,13,0.16259615384615386,5m
2,14,0.17551282051282044,5m
2,15,0.15392628205128203,5m
2,16,0.15615384615384625,5m
2,17,0.1301923076923076,5m
2,18,0.1399198717948719,5m
2,19,0.14383012820512814,5m
2,20,0.143798076923077,5m
2,21,0.11557692307692306,5m
2,22,0.10838141025641014,5m
2,23,0.09849358974358981,5m
3,0,0.1303685897435897,5m
3,1,0.13399038461538468,5m
3,2,0.12940705128205127,5m
3,3,0.1064903846153847,5m
3,4,0.10309294871794873,5m
3,5,0.0949038461538461,5m
3,6,0.10017628205128189,5m
3,7,0.1024198717948716,5m
3,8,0.10770833333333335,5m
3,9,0.10195512820512832,5m
3,10,0.10549679487179496,5m
3,11,0.10371794871794858,5m
3,12,0.13049679487179489,5m
3,13,0.16179487179487165,5m
3,14,0.1717788461538462,5m
3,15,0.16080128205128205,5m
3,16,0.14229166666666673,5m
3,17,0.12440705128205132,5m
3,18,0.1274358974358975,5m
3,19,0.12038461538461534,5m
3,20,0.12607371794871783,5m
3,21,0.10464743589743594,5m
3,22,0.10788461538461544,5m
3,23,0.09456730769230762,5m
4,0,0.12564102564102567,5m
4,1,0.12652243589743606,5m
4,2,0.11993589743589747,5m
4,3,0.1034134615384616,5m
4,4,0.09929487179487176,5m
4,5,0.10048076923076937,5m
4,6,0.10652243589743592,5m
4,7,0.11434294871794866,5m
4,8,0.11865384615384612,5m
4,9,0.11602564102564121,5m
4,10,0.11176282051282048,5m
4,11,0.10472756410256413,5m
4,12,0.13262820512820506,5m
4,13,0.1564583333333334,5m
4,14,0.16802884615384606,5m
4,15,0.16341346153846162,5m
4,16,0.1510416666666666,5m
4,17,0.14016025641025634,5m
4,18,0.14815705128205134,5m
4,19,0.11402243589743595,5m
4,20,0.10961538461538457,5m
4,21,0.10391025641025656,5m
4,22,0.09798076923076926,5m
4,23,0.09767628205128223,5m
5,0,0.11862179487179485,5m
5,1,0.11358974358974361,5m
5,2,0.09485576923076931,5m
5,3,0.09134615384615397,5m
5,4,0.09149038461538457,5m
5,5,0.09057692307692314,5m
5,6,0.09038461538461535,5m
5,7,0.0842948717948717,5m
5,8,0.0892788461538462,5m
5,9,0.08698717948717946,5m
5,10,0.08746794871794872,5m
5,11,0.08894230769230763,5m
5,12,0.09786858974358964,5m
5,13,0.10498397435897448,5m
5,14,0.10926282051282045,5m
5,15,0.11871794871794886,5m
5,16,0.12633012820512804,5m
5,17,0.12107371794871796,5m
5,18,0.1006570512820511,5m
5,19,0.09758012820512829,5m
5,20,0.11860576923076917,5m
5,21,0.09900641025641027,5m
5,22,0.09485576923076919,5m
5,23,0.09057692307692311,5m
6,0,0.10905448717948725,5m
6,1,0.10660256410256427,5m
6,2,0.10341346153846154,5m
6,3,0.09841346153846142,5m
6,4,0.09878205128205121,5m
6,5,0.09116987179487172,5m
6,6,0.08825320512820513,5m
6,7,0.08870192307692316,5m
6,8,0.09205128205128223,5m
6,9,0.09399038461538455,5m
6,10,0.08863782051282058,5m
6,11,0.09352564102564109,5m
6,12,0.10347756410256413,5m
6,13,0.10838141025641021,5m
6,14,0.11891025641025646,5m
6,15,0.11905448717948723,5m
6,16,0.12187500000000002,5m
6,17,0.1154326923076923,5m
6,18,0.11339743589743588,5m
6,19,0.1041185897435896,5m
6,20,0.10320512820512821,5m
6,21,0.11568910256410266,5m
6,22,0.13974358974358966,5m
6,23,0.12634615384615394,5m
0,0,0.06415408805031446,1m
0,1,0.06343710691823899,1m
0,2,0.05699056603773582,1m
0,3,0.05206918238993711,1m
0,4,0.04799685534591193,1m
0,5,0.04924213836477985,1m
0,6,0.05531132075471702,1m
0,7,0.05685220125786164,1m
0,8,0.06182704402515727,1m
0,9,0.05830188679245282,1m
0,10,0.052908805031446585,1m
0,11,0.05061006289308182,1m
0,12,0.05490566037735856,1m
0,13,0.06479874213836481,1m
0,14,0.07604402515723271,1m
0,15,0.0733427672955975,1m
0,16,0.06700943396226412,1m
0,17,0.06426100628930824,1m
0,18,0.0546446540880503,1m
0,19,0.0548647798742138,1m
0,20,0.054411949685534526,1m
0,21,0.057522012578616305,1m
0,22,0.05391194968553464,1m
0,23,0.04703773584905669,1m
1,0,0.06236163522012575,1m
1,1,0.059421383647798795,1m
1,2,0.053059748427673005,1m
1,3,0.047518867924528245,1m
1,4,0.04649056603773584,1m
1,5,0.047493710691823884,1m
1,6,0.04522012578616349,1m
1,7,0.04835534591194966,1m
1,8,0.0516132075471699,1m
1,9,0.0488993710691824,1m
1,10,0.05222012578616356,1m
1,11,0.050097484276729616,1m
1,12,0.053987421383647816,1m
1,13,0.06920440251572323,1m
1,14,0.08140566037735851,1m
1,15,0.07523899371069186,1m
1,16,0.06708176100628929,1m
1,17,0.05809119496855351,1m
1,18,0.05206918238993707,1m
1,19,0.050415094339622636,1m
1,20,0.05019811320754716,1m
1,21,0.043188679245282975,1m
1,22,0.04223584905660384,1m
1,23,0.03971202531645573,1m
2,0,0.05455769230769228,1m
2,1,0.05497435897435896,1m
2,2,0.047705128205128226,1m
2,3,0.04448076923076924,1m
2,4,0.04479166666666669,1m
2,5,0.04085897435897438,1m
2,6,0.04482692307692311,1m
2,7,0.04642307692307694,1m
2,8,0.04886217948717949,1m
2,9,0.04498717948717948,1m
2,10,0.043682692307692284,1m
2,11,0.044323717948717936,1m
2,12,0.05515705128205128,1m
2,13,0.06573076923076933,1m
2,14,0.07116987179487178,1m
2,15,0.06381089743589748,1m
2,16,0.06273076923076931,1m
2,17,0.05354166666666667,1m
2,18,0.05602884615384619,1m
2,19,0.058157051282051224,1m
2,20,0.05668269230769238,1m
2,21,0.04561538461538462,1m
2,22,0.04086217948717947,1m
2,23,0.03950320512820513,1m
3,0,0.05247435897435895,1m
3,1,0.05245833333333338,1m
3,2,0.05116025641025639,1m
3,3,0.04339423076923072,1m
3,4,0.040150641025640955,1m
3,5,0.03639743589743587,1m
3,6,0.03923717948717947,1m
3,7,0.040028846153846116,1m
3,8,0.04254166666666669,1m
3,9,0.040564102564102596,1m
3,10,0.04226923076923085,1m
3,11,0.041317307692307646,1m
3,12,0.05266666666666668,1m
3,13,0.06559615384615378,1m
3,14,0.06904487179487181,1m
3,15,0.06571474358974358,1m
3,16,0.05872435897435898,1m
3,17,0.051256410256410354,1m
3,18,0.051602564102564086,1m
3,19,0.04769230769230764,1m
3,20,0.050455128205128166,1m
3,21,0.04047435897435902,1m
3,22,0.04103205128205128,1m
3,23,0.03804487179487177,1m
4,0,0.049394230769230794,1m
4,1,0.04941987179487184,1m
4,2,0.04665064102564107,1m
4,3,0.04157692307692309,1m
4,4,0.039092948717948724,1m
4,5,0.0389711538461539,1m
4,6,0.04129166666666668,1m
4,7,0.04605448717948719,1m
4,8,0.04674038461538461,1m
4,9,0.04678846153846162,1m
4,10,0.04395192307692304,1m
4,11,0.042474358974358986,1m
4,12,0.05322435897435898,1m
4,13,0.062134615384615365,1m
4,14,0.06803525641025648,1m
4,15,0.06625961538461535,1m
4,16,0.061451923076922974,1m
4,17,0.05520192307692303,1m
4,18,0.05967948717948716,1m
4,19,0.04633333333333334,1m
4,20,0.04287500000000007,1m
4,21,0.03944551282051283,1m
4,22,0.0374423076923077,1m
4,23,0.03820192307692307,1m
5,0,0.04717307692307691,1m
5,1,0.044445512820512796,1m
5,2,0.036967948717948784,1m
5,3,0.03581089743589742,1m
5,4,0.035490384615384694,1m
5,5,0.0353589743589744,1m
5,6,0.03522435897435893,1m
5,7,0.033041666666666615,1m
5,8,0.035567307692307634,1m
5,9,0.034375000000000065,1m
5,10,0.03566346153846152,1m
5,11,0.03542628205128199,1m
5,12,0.03872756410256408,1m
5,13,0.041464743589743676,1m
5,14,0.04275961538461534,1m
5,15,0.04699038461538468,1m
5,16,0.05099679487179486,1m
5,17,0.048205128205128255,1m
5,18,0.040160256410256404,1m
5,19,0.038615384615384704,1m
5,20,0.04614743589743588,1m
5,21,0.03741666666666663,1m
5,22,0.03533333333333325,1m
5,23,0.03576602564102565,1m
6,0,0.043467948717948846,1m
6,1,0.04128205128205132,1m
6,2,0.03927243589743588,1m
6,3,0.037804487179487166,1m
6,4,0.037637820512820504,1m
6,5,0.03524679487179486,1m
6,6,0.03394230769230769,1m
6,7,0.03489743589743597,1m
6,8,0.03656410256410252,1m
6,9,0.03721153846153838,1m
