weekday,hour,avg_vol,freq
5,18,8.340000000000146,1h
5,19,14.590000000000146,1h
5,20,5.019999999999982,1h
5,21,12.36999999999989,1h
5,22,9.759999999999991,1h
5,23,14.9699999999998,1h
6,0,12.0,1h
6,1,11.769999999999982,1h
6,2,19.37999999999988,1h
6,3,10.009999999999991,1h
6,4,7.629999999999882,1h
6,5,19.75,1h
6,6,9.700000000000045,1h
6,7,10.279999999999973,1h
6,8,11.599999999999909,1h
6,9,9.240000000000009,1h
6,10,7.400000000000091,1h
6,11,10.589999999999918,1h
6,12,6.9500000000000455,1h
6,13,14.549999999999955,1h
6,14,7.930000000000064,1h
6,15,7.9500000000000455,1h
6,16,10.559999999999945,1h
6,17,9.420000000000073,1h
6,18,5.3400000000001455,1h
6,19,6.289999999999964,1h
6,20,14.090000000000146,1h
